Organization,Country,SDG Goal,SDG Question,Answer Options,SDG Goal ID,SDG Ques ID,Industry,Filtered Content,URL,Page number,Document Type,Publication Date,Last updated Date
Rio Tinto (cdn-rio),AU,"Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all","In your organization, what percentage of annual energy usage is derived from renewable energy (clean fuels and technology)?",1. I don't know. 2. < 10%. 3. 10% - 19%. 4. 20% - 29%. 5. 30% - 39%. 6. > 39%.,S002,Q002,Mining,"[Page 44] Reduce emissions from our own operations  50% by 2030, net zero by 2050 Increase renewable  power to >90% Develop low-carbon  technologies for minerals  and metals processing,  refining and  smelting Invest in sustainable  biofuel supply chains. | [Page 51] Our roadmap to 2030  Between now and 2030, the most significant  opportunities to reduce our Scope 1 and 2  emissions are to switch the electricity we  generate or purchase to renewables, and to  address process heat emissions from our  alumina refineries. | [Page 61] This  has potential to reduce carbon emissions  by up to 95% compared to the BF-BOF if  combined with renewable energy and  fast-growing biomass. | [Page 75] Renewable electricity generated and consumed 1   72 | [Page 55] Renewable electricity   11.5Mt CO2e emissions from power generation (2023: 14.2Mt CO2e) 28% percentage of Group emissions from  electricity at Boyne and Tomago smelters  and Gladstone Power Station 78% percentage of electricity from  renewable sources (2023: 71%) $79m decarbonisation spend on  renewable electricity projects  in 2024 | [Page 75] Non-renewable energy (generated electricity)   70",https://cdn-rio.dataweavers.io/-/media/content/documents/invest/reports/annual-reports/2024-annual-report.pdf,61 | 75 | 44 | 55 | 51,PDF,2024.0,2025-04-23T04:58:06.502646
SA Water,AU,Goal 12. Ensure sustainable consumption and production patterns,"In your organization, what is the recycling rate (measured by sum of recyclables + organics divided by total garbage, as the percentage of of all waste that is recycled? ",1. I don't know. 2. < 10%. 3. 10% - 19%. 4. 20% - 29%. 5. 30% - 39%. 6. > 39%.,S003,Q003,Electricity Gas Water And Waste Services,"[Page 20] In operating our wastewater  treatment plants, SUEZ produced  29,715 megalitres of recycled water,  supplied 83,565 tonnes of biosolids for  farmers in South Australia, and achieved  a 12 per cent reduction in their waste  footprint compared to 2022-23.",https://www.sawater.com.au/__data/assets/pdf_file/0017/1026071/SA-Water_2023-24-Annual-Report.pdf,26 | 20,PDF,2023.0,2025-04-23T05:07:27.293620
SA Water,AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Does your organization have an active IFRS certification in sustainability?,1. I don't know. 2. No. 3. 1-3  year active certification. 4. 4-6 year active certification. 5. 7-9 year active certification. 6. 10+ year active certification.,S004,Q005,Electricity Gas Water And Waste Services,,,,,,
SA Water,AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Is your organisation certified with UN Compact?,"1. I don't know. 2. No. 3. No, but it is in planning for this year. 4. No, but certification is in progress. 5. Yes, certified, active this year. 6. Yes, certified , active this year, and have renewed certification once or more times",S004,Q004,Electricity Gas Water And Waste Services,South Australia Water Corporation (SA Water) Australia joined un compact on 18-Apr-19,https://unglobalcompact.org/what-is-gc/participants/135804-South-Australia-Water-Corporation,,,,
SA Water,AU,Goal 5. Achieve gender equality and empower all women and girls,"In your organization, what is the percentage of women in managerial positions?",1. I don't know. 2. < 10%. 3. 10% - 19%. 4. 20% - 29%. 5. 30% - 39%. 6. > 39%.,S001,Q001,Electricity Gas Water And Waste Services,[Page 28] We achieved: 	• 46.84 per cent of leadership positions held by women (DEI target: 50 per cent) 	• 1.85 per cent Aboriginal employment (DEI target: 3 per cent).,https://www.sawater.com.au/__data/assets/pdf_file/0017/1026071/SA-Water_2023-24-Annual-Report.pdf,28 | 7,PDF,2023.0,2025-04-23T05:07:27.293620
SA Water,AU,"Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all","In your organization, what percentage of annual energy usage is derived from renewable energy (clean fuels and technology)?",1. I don't know. 2. < 10%. 3. 10% - 19%. 4. 20% - 29%. 5. 30% - 39%. 6. > 39%.,S002,Q002,Electricity Gas Water And Waste Services,"[Page 52] Purchase of renewable energy or carbon offsets for the Adelaide  Desalination Plant  SA Water must purchase applicable renewable energy certificates (RECs) for  the purposes of the operation and maintenance of the Adelaide Desalination  Plant and associated infrastructure, or otherwise fully offset the carbon impact  of that operation and maintenance, sufficient to maintain South Australia’s  commitment at clause 17 of the Implementation Plan for Augmentation of the  Adelaide Desalination Plant (100 gigalitres per annum), National Partnership  Agreement on Water for the Future.",https://www.sawater.com.au/__data/assets/pdf_file/0017/1026071/SA-Water_2023-24-Annual-Report.pdf,50 | 52 | 10,PDF,2023.0,2025-04-23T05:07:27.293620
SBS (Special Broadcasting Service),AU,Goal 12. Ensure sustainable consumption and production patterns,"In your organization, what is the recycling rate (measured by sum of recyclables + organics divided by total garbage, as the percentage of of all waste that is recycled? ",1. I don't know. 2. < 10%. 3. 10% - 19%. 4. 20% - 29%. 5. 30% - 39%. 6. > 39%.,S003,Q003,Information Media And Telecommunications,"[Page 7] At our NEL stations, we recycle  water from the air-conditioning system and cut  back on the use of water by some 15%.",https://www.sbstransit.com.sg/Uploads/Investor_Relations/Annual_Report/2025/SBS%20Transit%20-%20FY2024%20-%20Annual%20Report%202024%20(SGX-ST).pdf,97 | 7,PDF,2025.0,2025-06-05T00:01:51.120178
SBS (Special Broadcasting Service),AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Does your organization have an active IFRS certification in sustainability?,1. I don't know. 2. No. 3. 1-3  year active certification. 4. 4-6 year active certification. 5. 7-9 year active certification. 6. 10+ year active certification.,S004,Q005,Information Media And Telecommunications,"[Page 89] We have also reviewed the adequacy of the related disclosures made in Notes 3 and 31 to the Financial Statements. | [Page 71] Our Sustainability Report highlights  the economic, environmental and social aspects of   our developments and operations in accordance with   the GRI Sustainability Reporting Standards 2021 and  complies with the relevant requirements under the   SGX-ST Listing Manual, including Rules 711A and 711B.",https://www.sbstransit.com.sg/Uploads/Investor_Relations/Annual_Report/2025/SBS%20Transit%20-%20FY2024%20-%20Annual%20Report%202024%20(SGX-ST).pdf,71 | 89,PDF,2025.0,2025-06-05T00:01:51.120178
SBS (Special Broadcasting Service),AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Is your organisation certified with UN Compact?,"1. I don't know. 2. No. 3. No, but it is in planning for this year. 4. No, but certification is in progress. 5. Yes, certified, active this year. 6. Yes, certified , active this year, and have renewed certification once or more times",S004,Q004,Information Media And Telecommunications,"[Page 35] In all, we were certified in 10 areas with  six attained in the previous year – Quality  Management (ISO 9001), Environmental  Management (ISO 14001), Business Continuity  (ISO 22301 ), Occupational Health and Safety  (ISO 45001), Energy Management (ISO 50001),  and Asset Management (ISO 55001) – that  remained valid.",https://www.sbstransit.com.sg/Uploads/Investor_Relations/Annual_Report/2025/SBS%20Transit%20-%20FY2024%20-%20Annual%20Report%202024%20(SGX-ST).pdf,35,PDF,2025.0,2025-06-05T00:01:51.120178
SBS (Special Broadcasting Service),AU,Goal 5. Achieve gender equality and empower all women and girls,"In your organization, what is the percentage of women in managerial positions?",1. I don't know. 2. < 10%. 3. 10% - 19%. 4. 20% - 29%. 5. 30% - 39%. 6. > 39%.,S001,Q001,Information Media And Telecommunications,"[Page 55] DECEMBER 2024) 27.3% 72.7% Female Male  63.6% 36.4% Independent  Non-Executive Directors Non-Independent  Directors 100% 0% Served Less Than 9 | [Page 9] Directors We now have 11 Directors on the Board, with a  female director ratio of 27%. | [Page 54] December 2024, out of eleven (11) Directors,  three (3) Directors (or approximately 27.3%) were females. | [Page 54] In  relation to gender diversity, the Board ensures that  female candidates are included for consideration when  identifying suitable candidates for new appointments to  the Board, and in 2023, the Board adopted a guideline  that at least one female Director sits on each Board  Committee including the NRC. | [Page 54] The Company has also  exceeded the target of the Council for Board Diversity to  have at least 25% of Board seats held by females by 2025.",https://www.sbstransit.com.sg/Uploads/Investor_Relations/Annual_Report/2025/SBS%20Transit%20-%20FY2024%20-%20Annual%20Report%202024%20(SGX-ST).pdf,49 | 54 | 55 | 9,PDF,2025.0,2025-06-05T00:01:51.120178
SBS (Special Broadcasting Service),AU,"Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all","In your organization, what percentage of annual energy usage is derived from renewable energy (clean fuels and technology)?",1. I don't know. 2. < 10%. 3. 10% - 19%. 4. 20% - 29%. 5. 30% - 39%. 6. > 39%.,S002,Q002,Information Media And Telecommunications,"[Page 13] Committed   to achieving net-zero emissions  by 2050 Besides  reducing our  operational  carbon  footprint  through  enhanced  efficiencies,  optimised  processes  and resource  usage while  leveraging on  technology,  the shift to  a cleaner  energy fleet is  fundamental  to our climate  transition  plans. | [Page 13] •	 Increased cleaner energy bus fleet from   57 to 110 year-on-year • 	 Reduced energy intensity by 15.8% against  2019 baseline • 	 Reduced water intensity by 23.2% against  2019 baseline • 	 Reduced general waste intensity by 19.7%  year-on-year • 	 Expanded renewable energy output capacity  by 21% to 5.18 | [Page 13] Besides reducing our operational  carbon footprint through enhanced efficiencies,  optimised processes and resource usage while  leveraging on technology, the shift to a cleaner  energy fleet is fundamental to our climate  transition plans. | [Page 13] As part of the continued  focus on emissions reduction, we acknowledge  our role in Singapore’s land transport target to  cut peak land transport emissions by 80% from  2016 levels by 2050, and are committed to  achieving net zero emissions by 2050. | [Page 45] To promote sustainability, we collaborated  with Green Sproutz Singapore to organise an  upcycling windchime workshop at our Sengkang  and Tampines MRT Stations.",https://www.sbstransit.com.sg/Uploads/Investor_Relations/Annual_Report/2025/SBS%20Transit%20-%20FY2024%20-%20Annual%20Report%202024%20(SGX-ST).pdf,13 | 7 | 45,PDF,2025.0,2025-06-05T00:01:51.120178
Sacred Heart Mission,AU,Goal 12. Ensure sustainable consumption and production patterns,"In your organization, what is the recycling rate (measured by sum of recyclables + organics divided by total garbage, as the percentage of of all waste that is recycled? ",1. I don't know. 2. < 10%. 3. 10% - 19%. 4. 20% - 29%. 5. 30% - 39%. 6. > 39%.,S003,Q003,Health Care And Social Assistance,,,,,,
Sacred Heart Mission,AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Does your organization have an active IFRS certification in sustainability?,1. I don't know. 2. No. 3. 1-3  year active certification. 4. 4-6 year active certification. 5. 7-9 year active certification. 6. 10+ year active certification.,S004,Q005,Health Care And Social Assistance,,,,,,
Sacred Heart Mission,AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Is your organisation certified with UN Compact?,"1. I don't know. 2. No. 3. No, but it is in planning for this year. 4. No, but certification is in progress. 5. Yes, certified, active this year. 6. Yes, certified , active this year, and have renewed certification once or more times",S004,Q004,Health Care And Social Assistance,,,,,,
